y1,y2,y3,location_1,location_2,location_3,scale_1,rho_12,scale_2,rho_13,rho_23,scale_3,df,x,x2
1.9905097,2.3369873,3.848963,1.127883,-0.32348993,3.0,2.016057,0.6345845,1.36318,0.91448474,0.6385752,1.3168681,3.3811297,0.3915358726479298,-0.6173570292537791
-0.31800437,-0.5344385,2.819831,1.1271756,-0.32269105,3.0,2.0154982,0.6344788,1.363412,0.91448516,0.63863415,1.3176687,3.3811233,0.39162869862829897,-0.6173517948212233
2.2501872,3.4866502,3.51867,1.1266395,-0.32208517,3.0,2.0153344,0.6343985,1.3637635,0.91452765,0.63867885,1.3184463,3.3805172,0.3916990857524636,-0.6168608895102397
0.051932693,-1.1964293,2.8226643,1.1261485,-0.32152987,3.0,2.0152125,0.634325,1.3641046,0.9145712,0.63871974,1.3191779,3.3798969,0.39176358290925817,-0.6163577376941212
-6.068517,-5.610204,-1.2456794,1.1250048,-0.32023507,3.0,2.0148215,0.63415354,1.3648278,0.9146552,0.63881505,1.3208156,3.378699,0.39191393336617597,-0.6153853591686036
0.9210148,-0.32716784,3.09287,1.1241788,-0.3192989,3.0,2.0144744,0.6340295,1.365307,0.91470534,0.6388839,1.3219588,3.3779833,0.39202260972094904,-0.6148034411776395
0.924969,0.8411386,3.3076735,1.1240509,-0.31915388,3.0,2.0145283,0.6340102,1.3654542,0.9147306,0.63889456,1.3222067,3.3776236,0.39203944071116537,-0.614510772152193
1.0401307,-0.11894718,2.4059644,1.1234579,-0.3184811,3.0,2.0148678,0.633921,1.3661978,0.9148617,0.638944,1.323416,3.3757513,0.3921175181941505,-0.6129855511507114
0.70864964,0.64202607,3.0761974,1.1220424,-0.3168731,3.0,2.0137556,0.6337077,1.3666703,0.9148641,0.63906205,1.3250455,3.375717,0.3923040710839275,-0.6129575775996896
0.7822833,0.5388376,2.795907,1.1210043,-0.3156919,3.0,2.013098,0.63355094,1.3671252,0.91489154,0.63914865,1.3263487,3.375325,0.39244105402262,-0.612637791446534
1.4578029,-0.6464586,2.8303611,1.1209348,-0.3156129,3.0,2.0131648,0.6335404,1.3672305,0.91491127,0.63915443,1.3265089,3.3750436,0.3924502135158463,-0.6124079703753402
1.7152853,-0.12510067,2.8930442,1.1190584,-0.3134738,3.0,2.0119638,0.63325626,1.3680462,0.914959,0.639311,1.3288665,3.374361,0.3926981647225749,-0.6118505293525054
1.0730618,-0.8863243,2.9217632,1.1166403,-0.31071016,3.0,2.0102885,0.6328887,1.3690133,0.91500026,0.6395127,1.3318369,3.3737707,0.3930182964443182,-0.6113679875094364
0.6571076,0.22161752,2.8912022,1.116373,-0.31040412,3.0,2.0103,0.6328479,1.3692544,0.91503656,0.63953507,1.332297,3.3732517,0.39305373276346045,-0.6109433221106015
1.6508186,0.7145487,3.7913702,1.1155412,-0.30945125,3.0,2.0099242,0.632721,1.3697246,0.9150831,0.6396045,1.3334571,3.3725853,0.39316404622247814,-0.6103976514936833
2.7233999,1.1491116,3.6918893,1.1142018,-0.30791464,3.0,2.0090213,0.6325164,1.3702803,0.91511035,0.6397164,1.3351333,3.3721955,0.39334188395292,-0.6100782076699516
4.1864724,-4.589118,4.3808346,1.1136113,-0.30723655,3.0,2.0086238,0.63242596,1.3705258,0.9151225,0.6397657,1.3358744,3.3720217,0.3934203367264807,-0.6099357649985073
-0.26560187,-1.0794731,3.101089,1.1122876,-0.30571443,3.0,2.0077193,0.63222307,1.3710682,0.9151476,0.63987625,1.3375312,3.3716621,0.3935963936027561,-0.609641008640287
0.78933805,-0.83448225,2.7224665,1.1118395,-0.3051985,3.0,2.007825,0.6321542,1.3715334,0.91522235,0.6399137,1.338368,3.3705916,0.393656053905619,-0.608762296482781
3.9860244,1.0322361,5.6692667,1.1097733,-0.30281624,3.0,2.0062733,0.6318361,1.3722874,0.9152394,0.6400863,1.3408766,3.3703473,0.393931428523405,-0.6085616968961585
1.4477308,0.618188,3.1230464,1.1087992,-0.3016909,3.0,2.0060446,0.6316858,1.3729879,0.91532826,0.64016765,1.3424008,3.3690734,0.39406145235374435,-0.6075141063099405
0.71124965,0.91504014,2.5311167,1.1086992,-0.3015754,3.0,2.0059774,0.63167036,1.37303,0.91533035,0.64017606,1.3425282,3.369043,0.3940747961645322,-0.6074892000280303
0.6944207,-2.4465191,3.254233,1.108153,-0.3009437,3.0,2.005989,0.6315859,1.3735191,0.9154026,0.6402217,1.3434786,3.3680072,0.39414776292875986,-0.6066359108576664
2.284296,-0.44464603,3.9820738,1.106933,-0.29953125,3.0,2.0050218,0.63139695,1.373932,0.91540474,0.6403237,1.3449397,3.3679755,0.39431088032225325,-0.6066098881749804
1.2636936,0.23866805,3.2465777,1.1067086,-0.29927137,3.0,2.0048559,0.63136226,1.3740163,0.9154071,0.6403425,1.345217,3.3679416,0.3943408844389611,-0.6065819300687529
-1.1721629,-1.5263082,1.6808283,1.1064907,-0.29901874,3.0,2.004899,0.6313284,1.3742383,0.9154421,0.64036065,1.3456236,3.3674397,0.3943700539527748,-0.6061681029637209
0.56162894,-0.3438441,2.4370408,1.1043096,-0.29648685,3.0,2.0034897,0.63098943,1.375199,0.9154977,0.6405431,1.3484671,3.3666422,0.3946622703325179,-0.6055099874306471
-1.6040506,-2.5165431,1.5600343,1.1040452,-0.29617944,3.0,2.0033627,0.63094825,1.3753457,0.9155115,0.6405652,1.3488426,3.3664443,0.3946977404648826,-0.6053464161275728
3.7939482,0.6927196,4.837165,1.1035912,-0.29565147,3.0,2.00424,0.6308775,1.3763502,0.9157098,0.6406032,1.3502256,3.3635945,0.39475864922084725,-0.6029880100120026
-0.6765356,0.08016908,2.0629225,1.1004889,-0.29203498,3.0,2.0026572,0.6303924,1.3780156,0.9158564,0.64086276,1.3545958,3.3614848,0.3951756588801373,-0.6012360357732645
0.670776,-0.45138744,2.3257313,1.0999262,-0.29137748,3.0,2.0025046,0.6303041,1.3784112,0.91590446,0.6409099,1.3554838,3.3607934,0.3952514363065591,-0.6006608535840323
1.1126633,-0.4156567,2.7485464,1.0994747,-0.2908495,3.0,2.002347,0.63023317,1.3787048,0.9159373,0.64094776,1.3561733,3.3603191,0.3953122764128624,-0.6002659725617434
0.8593189,0.13864401,2.8378527,1.0978663,-0.28896663,3.0,2.0010633,0.6299802,1.3792535,0.9159402,0.6410824,1.358146,3.3602777,0.3955291923984732,-0.6002312642175598
3.112165,0.13427487,2.753697,1.0977279,-0.28880438,3.0,2.0010548,0.62995845,1.3793712,0.9159567,0.641094,1.3583853,3.3600411,0.39554788191736356,-0.600034265417031
0.7552638,-0.6663928,2.3444026,1.0977201,-0.28879532,3.0,2.0011933,0.62995714,1.3794734,0.9159795,0.6410947,1.358493,3.3597107,0.39554892501060346,-0.599758924073543
0.4435503,-1.078992,2.457032,1.0961903,-0.28700045,3.0,2.0002966,0.6297158,1.3802209,0.91603386,0.6412229,1.3605993,3.3589275,0.39575560840533897,-0.5991055475453786
-0.8430723,-1.517978,1.4042525,1.0945158,-0.2850319,3.0,1.9990588,0.6294508,1.380864,0.91605294,0.6413632,1.36274,3.3586524,0.39598219466546425,-0.5988759502228751
1.347637,-0.4154056,2.8774047,1.093843,-0.28423974,3.0,2.0001755,0.62934405,1.3822383,0.9163153,0.6414196,1.3647043,3.3548644,0.3960733504757554,-0.5957049701160493
1.8717755,1.4484162,3.822717,1.0937963,-0.2841847,3.0,2.0006394,0.62933666,1.3826007,0.9163942,0.6414235,1.3651044,3.353725,0.3960796837290418,-0.5947478302065061
1.1703832,-0.6314583,3.0277061,1.0937771,-0.284162,3.0,2.0009851,0.6293336,1.3828571,0.916451,0.64142513,1.3653749,3.3529048,0.39608229523967564,-0.5940579213510295
0.5352395,-3.0163152,2.2205265,1.0925971,-0.28277108,3.0,2.0001404,0.6291461,1.383332,0.9164689,0.6415241,1.3669137,3.3526447,0.3962423087269388,-0.5938388646678421
-0.69710004,-3.3923197,1.6454661,1.0925862,-0.28275812,3.0,2.0006783,0.6291444,1.383714,0.9165545,0.641525,1.3673012,3.3514059,0.3962438013242294,-0.5927948585029883
-0.3589338,0.0005992055,2.1588714,1.0924186,-0.2825604,3.0,2.0010567,0.6291177,1.3841262,0.91663486,0.64153904,1.3678608,3.3502414,0.3962665403400001,-0.5918120139964951
1.7591779,-0.4647176,3.012616,1.0917237,-0.28174013,3.0,2.0006204,0.6290071,1.3844491,0.9166551,0.6415973,1.3688123,3.3499486,0.39636088121727986,-0.5915646548396789
0.7450417,-0.2540202,2.8402524,1.0904711,-0.28025952,3.0,1.9998659,0.62880737,1.3850542,0.9166966,0.6417024,1.3705543,3.3493474,0.39653112482977815,-0.5910561746573935
2.4067497,0.062597394,4.2734046,1.0892429,-0.2788055,3.0,1.9994307,0.6286111,1.38586,0.91678476,0.64180547,1.3724773,3.3480685,0.39669825926367164,-0.589973284141573
0.7281673,-0.7608738,2.3990412,1.0883963,-0.27780196,3.0,1.9987427,0.6284755,1.386147,0.9167853,0.6418765,1.3735397,3.348062,0.3968135832827395,-0.5899677731656761
1.7813494,0.052810103,3.1085625,1.0876042,-0.27686194,3.0,1.9984208,0.6283484,1.3866394,0.91683584,0.64194304,1.3747576,3.3473287,0.3969215889933493,-0.5893460414332816
2.636941,0.61269724,3.546509,1.0863959,-0.27542618,3.0,1.9976522,0.6281543,1.3871988,0.9168698,0.6420445,1.3764296,3.3468351,0.39708651231459957,-0.5889270753498854
3.2222786,1.018703,4.5892067,1.0857795,-0.274693,3.0,1.9981036,0.62805504,1.3880702,0.91701806,0.6420963,1.3778659,3.3446822,0.3971707103340598,-0.5870963773559135
0.7904203,-1.1649816,2.709159,1.0829057,-0.2712666,3.0,1.9959656,0.62759113,1.3891916,0.9170514,0.64233774,1.3816592,3.3441982,0.3975640516334864,-0.586684167723873
1.8486428,0.65808094,3.9230666,1.0818603,-0.27001715,3.0,1.995396,0.6274217,1.3897457,0.91709584,0.6424256,1.3831905,3.3435516,0.3977074212507853,-0.5861328273268018
1.3875661,0.094447166,3.671669,1.0812368,-0.2692711,3.0,1.9958216,0.62732047,1.3906097,0.9172407,0.64247805,1.3846371,3.3414445,0.3977930104182532,-0.5843324333015647
2.2502084,0.5466242,3.6941066,1.0808402,-0.2687962,3.0,1.99668,0.6272561,1.3915695,0.9174229,0.6425114,1.3859665,3.3387897,0.3978474866864101,-0.5820565338588599
1.0209862,-0.5192795,2.8313363,1.079409,-0.2670805,3.0,1.9955839,0.6270232,1.3921114,0.9174352,0.64263177,1.387859,3.338611,0.3980442553304314,-0.5819028787121359
-7.2152658,-6.496028,3.2827435,1.0792413,-0.26687932,3.0,1.9956911,0.6269959,1.3923393,0.91747284,0.64264596,1.3882451,3.3380623,0.39806732273246315,-0.5814312792243976
5.6773815,0.63541675,5.4295745,1.0787287,-0.26626393,3.0,1.9956473,0.62691236,1.3927772,0.9175307,0.64268905,1.3891679,3.3372173,0.39813788548916507,-0.5807041781027111
1.8809298,1.9391439,3.5138173,1.0783817,-0.26584703,3.0,1.9955686,0.6268557,1.3930398,0.9175625,0.6427183,1.3897595,3.3367543,0.398185681917981,-0.5803053635436339
1.1547507,0.051522493,3.187497,1.0774463,-0.26472265,3.0,1.9948736,0.6267029,1.3934103,0.9175739,0.642797,1.3910195,3.3365874,0.3983145703972154,-0.5801616210859919
-0.044074893,-1.2404952,2.493078,1.0769606,-0.26413807,3.0,1.9945673,0.6266235,1.3936414,0.9175883,0.6428379,1.3917134,3.3363779,0.3983815724839199,-0.5799808464792227
3.8619032,3.9153347,4.151507,1.0756437,-0.2625517,3.0,1.99361,0.6264077,1.3941793,0.9176078,0.64294875,1.3935102,3.3360927,0.398563359699903,-0.5797350496176099
1.6892555,1.5996369,4.8874755,1.0750958,-0.2618908,3.0,1.9934849,0.62631774,1.3945948,0.9176578,0.6429949,1.3944509,3.335363,0.3986390796831395,-0.5791051986515816
3.832141,2.8886466,6.0875816,1.0742445,-0.26086313,3.0,1.9928147,0.62617785,1.3949076,0.9176626,0.6430666,1.395582,3.3352919,0.3987568024685665,-0.57904401619742
1.5921699,-1.0640552,4.0693407,1.0741401,-0.2607369,3.0,1.9931127,0.6261606,1.3952122,0.91772133,0.64307547,1.3959875,3.3344336,0.3987712596686256,-0.5783023688094113
0.74749744,-0.46157104,2.5478706,1.0733813,-0.25981987,3.0,1.9927298,0.62603575,1.3956419,0.9177586,0.64313936,1.3971488,3.3338902,0.39887629272615654,-0.5778322663669986
1.3172505,-0.49473828,3.296725,1.0731654,-0.25955877,3.0,1.9926376,0.62600017,1.3957762,0.9177717,0.6431576,1.3974916,3.333698,0.39890619405839767,-0.5776660639223188
2.085547,0.55116403,3.127989,1.0729855,-0.2593412,3.0,1.9927768,0.62597054,1.396039,0.91781557,0.6431727,1.3979286,3.3330567,0.39893110861645864,-0.5771106859428015
1.8905025,-0.23934004,3.3558633,1.0717878,-0.25789088,3.0,1.9918003,0.6257729,1.3964583,0.9178177,0.6432737,1.3995082,3.3330266,0.3990971696833985,-0.5770845862113463
-0.4649688,0.36359638,1.1233118,1.0697607,-0.25543123,3.0,1.9903952,0.6254373,1.3973432,0.91785896,0.6434446,1.4023677,3.3324213,0.3993787101028001,-0.5765598825365053
1.5553857,0.068784565,3.2818875,1.0696684,-0.25531903,3.0,1.9905275,0.625422,1.3975213,0.91789085,0.6434524,1.4026366,3.3319561,0.3993915500285581,-0.5761563620493364
0.07455921,-1.7556309,2.1369016,1.0689926,-0.25449756,3.0,1.9903674,0.6253098,1.3980336,0.91795164,0.64350945,1.4038115,3.331066,0.39948555501401395,-0.5753831818052806
4.4092627,2.5374694,5.35318,1.0687041,-0.2541466,3.0,1.9903535,0.6252619,1.3982909,0.9179859,0.6435338,1.4043521,3.3305643,0.3995257090180996,-0.5749472092999968
0.9008221,-1.0484488,2.6387637,1.0685058,-0.2539052,3.0,1.9904417,0.62522894,1.3985363,0.91802424,0.6435505,1.4047929,3.3300025,0.3995533286559999,-0.5744584951814717
0.7934805,0.0676606,3.1965525,1.0675837,-0.25278243,3.0,1.9898826,0.6250755,1.3989973,0.9180554,0.6436283,1.4061611,3.3295462,0.3996817783543083,-0.5740611209806121
3.4075766,1.6958395,4.911685,1.0673755,-0.25252882,3.0,1.9903601,0.6250409,1.399526,0.918154,0.6436459,1.4068971,3.3281012,0.3997107899686376,-0.5728011486784972
3.3231103,1.574268,3.6385803,1.0671644,-0.25227144,3.0,1.9904425,0.6250057,1.3997799,0.918193,0.64366376,1.4073602,3.3275287,0.3997402294813789,-0.5723012204684403
0.4335702,-1.9091761,2.5304947,1.0668757,-0.25191933,3.0,1.9902151,0.6249575,1.3998877,0.91819483,0.6436881,1.4077529,3.327502,0.3997805054855831,-0.57227788333772
0.41723484,-0.49216598,3.017278,1.0652815,-0.24997301,3.0,1.98931,0.6246913,1.4007312,0.91825813,0.6438228,1.4101764,3.3265731,0.4000030856601581,-0.5714658222279576
2.7557201,1.124113,3.463951,1.0644635,-0.24897286,3.0,1.988915,0.6245545,1.4012136,0.9183012,0.6438918,1.4114733,3.3259418,0.4001174374378862,-0.5709130607375958
0.09859121,-1.6584897,2.6884046,1.0644089,-0.24890596,3.0,1.9892539,0.62454534,1.4015032,0.91835916,0.64389646,1.4118193,3.32509,0.40012508647451694,-0.5701666710314699
0.65903723,0.027175844,2.8070726,1.0641153,-0.24854672,3.0,1.9891458,0.6244961,1.4017005,0.91837966,0.6439212,1.4123096,3.3247886,0.4001661566158199,-0.569902323039841
2.6298876,0.15964311,4.022395,1.0637232,-0.2480667,3.0,1.9890811,0.62443036,1.40202,0.91841906,0.6439544,1.4130216,3.3242102,0.4002210295500652,-0.5693945126587137
3.186214,1.8859303,4.2917604,1.0618418,-0.24575976,3.0,1.9879606,0.6241143,1.4029844,0.9184862,0.6441135,1.4158722,3.3232238,0.4004846945026711,-0.5685276744113317
0.44644982,-1.7663828,2.3877752,1.0617348,-0.24562834,3.0,1.9881184,0.6240963,1.4031957,0.9185233,0.6441225,1.4161928,3.3226776,0.4004997117196285,-0.5680471608060831
-2.6158135,-0.65261036,0.96443486,1.0607677,-0.24444003,3.0,1.9879202,0.6239333,1.4039594,0.91861457,0.6442043,1.4179344,3.3213346,0.4006354883802954,-0.5668637576687612
1.636687,0.10981071,3.1163483,1.0607044,-0.24436218,3.0,1.98793,0.62392265,1.4040258,0.918624,0.6442096,1.4180648,3.321196,0.4006443841925382,-0.5667416212850203
0.8102077,-0.7628994,2.4762962,1.0601025,-0.24362187,3.0,1.9876224,0.6238211,1.4043716,0.9186531,0.6442606,1.4190196,3.3207672,0.40072895873736114,-0.5663630407203502
2.2741723,1.3079044,4.2989655,1.0588396,-0.2420666,3.0,1.9865707,0.6236076,1.4048109,0.9186534,0.64436746,1.4207376,3.3207622,0.4009066104744057,-0.5663587154548058
4.936578,0.9286179,6.6346264,1.0582275,-0.24131183,3.0,1.9861045,0.6235039,1.4050549,0.91866016,0.6444192,1.4216039,3.320663,0.4009928122448605,-0.5662711297789373
0.1632005,-2.6639087,1.7964139,1.0572194,-0.24006732,3.0,1.9854274,0.6233329,1.4055218,0.918685,0.6445046,1.423099,3.3202982,0.40113492605248546,-0.5659488552780014
3.0127907,-0.5910456,4.1250663,1.0571632,-0.23999803,3.0,1.9865421,0.6233233,1.4063637,0.91885865,0.6445093,1.4240085,3.3177373,0.401142839091187,-0.5636819942889137
2.6860404,0.3820389,4.1165476,1.0569551,-0.23974092,3.0,1.9864424,0.6232881,1.4064887,0.9188698,0.64452696,1.4243466,3.3175738,0.4011721943384132,-0.5635367904164248
3.1357956,-2.5881639,3.9087522,1.0562553,-0.23887584,3.0,1.9859885,0.6231691,1.4068251,0.91888946,0.64458627,1.4254,3.3172843,0.4012709629426269,-0.5632800535454878
3.2376215,1.0151776,4.241472,1.0557702,-0.23827551,3.0,1.9856083,0.6230866,1.4070122,0.9188933,0.6446274,1.4260845,3.3172274,0.4013394960465231,-0.5632293952592113
0.22780287,-0.31413054,2.8421898,1.0515999,-0.23309994,3.0,1.9821708,0.6223738,1.4085066,0.9189019,0.6449809,1.4318857,3.3171003,0.4019301289559526,-0.5631166432717101
1.0944346,-0.5110421,4.5636754,1.0514863,-0.23295853,3.0,1.982285,0.6223543,1.4086951,0.91893315,0.64499056,1.4321947,3.316639,0.4019462599488912,-0.5627068077189055
2.4633565,1.2595423,4.1868653,1.0510322,-0.23239312,3.0,1.9822279,0.6222763,1.4090841,0.91898155,0.6450291,1.4330604,3.3159251,0.4020107611324927,-0.5620722276679544
0.5874445,-0.31327495,3.0223484,1.0499926,-0.2310973,3.0,1.9815004,0.6220976,1.409551,0.9190033,0.64511734,1.4346142,3.3156042,0.40215856690300333,-0.561786653351942
0.75330114,-0.54889184,2.319045,1.0495341,-0.2305253,3.0,1.981328,0.6220186,1.4098629,0.91903496,0.64515626,1.4354084,3.3151357,0.40222380447893125,-0.5613694591356149
2.7504697,0.55760944,4.037562,1.0494696,-0.23044488,3.0,1.9813741,0.6220075,1.4099568,0.9190499,0.64516175,1.4355711,3.3149147,0.4022329768378238,-0.5611725787281809
1.6774801,0.39532584,2.933617,1.0482509,-0.22892256,3.0,1.980552,0.6217973,1.4105277,0.91908014,0.6452652,1.4374236,3.314469,0.40240657681245984,-0.5607755417687601
0.041936517,-0.041021794,2.1529145,1.0477042,-0.22823891,3.0,1.9814122,0.62170285,1.4116597,0.9192762,0.6453118,1.4391494,3.3115702,0.4024845287968395,-0.5581847424651296
1.9688492,-0.31058103,3.8283834,1.0462532,-0.22642188,3.0,1.9804119,0.62145174,1.4123272,0.919309,0.64543504,1.4413531,3.3110833,0.4026916832477393,-0.5577484181979409
1.4309356,0.40574688,3.3000715,1.0455853,-0.22558421,3.0,1.9800342,0.62133586,1.4126941,0.91933656,0.64549184,1.4424311,3.3106768,0.40278716928424396,-0.5573839189967345
1.3419,0.15510605,2.3472822,1.0450643,-0.2249303,3.0,1.9797199,0.6212454,1.4129665,0.9193551,0.6455362,1.443259,3.3104024,0.40286170178465874,-0.5571376494446958
0.28402555,0.26202673,3.2124076,1.0442351,-0.2238887,3.0,1.9791846,0.6211012,1.4133755,0.9193794,0.6456067,1.4445536,3.3100421,0.40298041506278637,-0.5568143113611965
0.9128657,-0.1882445,1.4625535,1.0439491,-0.22352907,3.0,1.9791305,0.6210515,1.4136099,0.91940707,0.645631,1.445096,3.309632,0.4030213993592793,-0.5564458991392627
0.046313524,2.540412,0.14621449,1.0434967,-0.22296004,3.0,1.9787893,0.6209727,1.4137982,0.9194131,0.64566946,1.4457686,3.3095422,0.40308624514851454,-0.5563652556437919
0.45819676,-0.7396938,1.9950051,1.0427374,-0.2220041,3.0,1.9782025,0.62084025,1.4141048,0.9194212,0.6457341,1.4468887,3.3094227,0.4031951717803264,-0.556257738074466
2.3237133,0.8675235,4.329534,1.0414736,-0.2204111,3.0,1.9776372,0.6206195,1.4149098,0.91949546,0.6458417,1.4490598,3.3083215,0.40337666854782983,-0.5552670812450646
2.4707322,-0.30923504,3.0818086,1.0406765,-0.21940476,3.0,1.9770483,0.6204799,1.4152523,0.9195081,0.6459096,1.4502629,3.3081346,0.4034913115259684,-0.5550986148647263
0.66195965,0.40032566,3.0409799,1.0402967,-0.21892506,3.0,1.9769088,0.62041336,1.4155167,0.919535,0.645942,1.4509408,3.3077362,0.4035459546880974,-0.55473982746628
0.78738385,-0.9779005,2.94074,1.0394449,-0.21784806,3.0,1.9766328,0.6202639,1.4161366,0.91960067,0.6460145,1.4524907,3.3067622,0.40366862747153165,-0.5538612102759135
3.3799329,0.032764778,4.470842,1.0390683,-0.21737142,3.0,1.9768232,0.6201977,1.4166348,0.91967565,0.64604664,1.4534069,3.3056493,0.4037229149700937,-0.552855477540799
0.8762584,-0.5982544,2.6227994,1.0378836,-0.21587063,3.0,1.975948,0.6199893,1.4171467,0.91969454,0.64614767,1.45521,3.3053672,0.4038938301358307,-0.5526003670070363
-0.1842382,-1.5288509,2.6145082,1.037448,-0.21531828,3.0,1.9756238,0.6199125,1.4173335,0.91970134,0.6461848,1.4558725,3.305268,0.4039567288009248,-0.5525107207337219
3.9433122,1.4442214,5.857912,1.0373834,-0.21523632,3.0,1.9761171,0.6199011,1.4177494,0.9197817,0.6461902,1.45637,3.3040721,0.4039660628191084,-0.5514273918232369
1.4281199,0.9971031,3.1158836,1.0371296,-0.21491411,3.0,1.9766788,0.61985636,1.4183971,0.9198956,0.6462119,1.4573102,3.3023794,0.40400275084575343,-0.5498904189302838
0.41992092,-0.55628604,2.38444,1.0367241,-0.21439938,3.0,1.9763677,0.6197848,1.4185646,0.9199005,0.64624655,1.4579221,3.3023071,0.4040613616806318,-0.5498246255748
1.1894373,-0.5451747,3.1289804,1.0357839,-0.21320458,3.0,1.9768085,0.61961865,1.4197885,0.9200814,0.6463268,1.4602023,3.2996135,0.40419739699388224,-0.5473695668820469
3.8648157,0.43582654,5.097777,1.0334307,-0.21020772,3.0,1.9748755,0.61920154,1.420675,0.92009157,0.6465277,1.4636861,3.2994626,0.4045385479446476,-0.5472318182872504
2.0608487,1.2085876,3.693657,1.033155,-0.20985593,3.0,1.9746418,0.61915255,1.420774,0.9200916,0.6465513,1.4640906,3.2994602,0.4045785880313091,-0.5472296486152053
1.4389695,1.5762486,3.4743135,1.0326543,-0.20921676,3.0,1.9743478,0.6190635,1.4210477,0.920111,0.64659405,1.4649225,3.2991722,0.4046513356809647,-0.5469662722260837
-1.2666315,-1.9543179,-0.118153095,1.0320784,-0.20848097,3.0,1.9743863,0.6189609,1.4216338,0.92018807,0.6466433,1.4661609,3.298024,0.4047350753793305,-0.5459156706944306
2.0145173,-0.5942988,3.492745,1.032048,-0.20844223,3.0,1.9747605,0.61895555,1.4219328,0.9202461,0.64664584,1.4665024,3.297157,0.40473948597374754,-0.5451211422849296
-0.8140154,-0.4119286,2.4701772,1.0309762,-0.2070713,3.0,1.9739075,0.6187644,1.4223591,0.92025506,0.6467375,1.4681255,3.2970243,0.40489549683106796,-0.5449992052885131
0.89887786,-0.04400301,2.7343025,1.0307355,-0.20676318,3.0,1.9738159,0.6187214,1.4225268,0.9202716,0.6467581,1.4685649,3.296778,0.4049305603988991,-0.5447733649412836
2.8652332,1.0091357,4.6647696,1.0305976,-0.20658654,3.0,1.9737942,0.6186968,1.4226454,0.9202855,0.6467699,1.4688399,3.2965698,0.40495065991555534,-0.5445821450028294
-0.49558902,-1.7588372,1.623981,1.0298697,-0.205654,3.0,1.9733284,0.6185667,1.4230175,0.9203081,0.64683217,1.4700307,3.2962327,0.4050567713073343,-0.5442725333390817
2.856102,0.015662625,4.2261896,1.0279931,-0.20324527,3.0,1.971736,0.61823034,1.4236963,0.9203097,0.64699274,1.4728205,3.2962089,0.405330819847717,-0.5442507053339689
-0.27040052,-1.6278532,1.8187634,1.02781,-0.20300987,3.0,1.9717247,0.61819744,1.4238669,0.9203308,0.6470085,1.4732014,3.2958937,0.40535759969837226,-0.5439610609420429
2.1730313,-0.35701466,3.4736483,1.0265138,-0.20134206,3.0,1.9706981,0.6179643,1.4243903,0.9203427,0.6471194,1.4751934,3.2957158,0.4055473222385293,-0.5437976511552192
2.1199403,-0.6845921,3.5705593,1.026105,-0.20081535,3.0,1.9703627,0.6178907,1.4245474,0.9203448,0.6471545,1.4758147,3.295684,0.40560723531449927,-0.5437684655715591
1.5581386,-1.6083025,3.2299025,1.0259261,-0.20058477,3.0,1.9706258,0.6178584,1.4249125,0.92040515,0.6471698,1.4763937,3.2947829,0.405633462308152,-0.542939042304142
0.9131161,0.7716481,3.1719518,1.0257915,-0.20041126,3.0,1.9707223,0.61783415,1.4251139,0.9204359,0.64718133,1.4767538,3.294324,0.40565319845122805,-0.5425163553812506
-2.9031873,-4.0978985,-0.9475486,1.0240093,-0.19811092,3.0,1.9693611,0.6175122,1.4258736,0.9204599,0.64733416,1.47955,3.293965,0.4059148274003379,-0.5421853945620354
-0.94227135,-0.19029741,0.87474346,1.0223113,-0.19591366,3.0,1.9684107,0.6172044,1.4268512,0.92053324,0.6474799,1.4824895,3.2928689,0.4061646994442937,-0.5411735358578826
0.7721192,-0.68592155,2.8163438,1.0214736,-0.1948278,3.0,1.9685012,0.61705214,1.4277402,0.92065024,0.6475518,1.4843669,3.2911181,0.40628817392179906,-0.5395536137122257
-1.8956184,-1.390063,0.80231404,1.0214288,-0.19476968,3.0,1.9685866,0.61704403,1.4278461,0.92066807,0.64755565,1.484528,3.290851,0.406294781542507,-0.5393061539073782
1.4665729,0.8828031,4.097171,1.0212628,-0.19455434,3.0,1.9688246,0.6170139,1.4281821,0.92072296,0.6475699,1.4850667,3.2900298,0.4063192665809149,-0.5385441388465844
1.4421561,-0.46027184,3.810675,1.0212576,-0.19454761,3.0,1.9689611,0.61701286,1.4282863,0.92074317,0.6475703,1.485181,3.289726,0.40632003287087215,-0.5382620916024425
-0.6182138,-2.1471877,1.5226531,1.0200173,-0.19293702,3.0,1.9678975,0.61678696,1.4287359,0.92074364,0.6476769,1.4870664,3.2897193,0.4065031566796269,-0.5382557855978312
-1.2701491,1.1714367,4.0127625,1.0191232,-0.1917742,3.0,1.9671739,0.6166237,1.4290918,0.92075026,0.6477537,1.4884626,3.2896202,0.4066353592076434,-0.5381637390533722
-6.6432934,-2.304759,-0.31177855,1.0187672,-0.19131099,3.0,1.9668995,0.6165587,1.4292438,0.9207549,0.64778435,1.4890298,3.289551,0.4066880211309922,-0.5380994541314283
3.1910625,1.4601827,5.0672164,1.0181537,-0.19051166,3.0,1.9664346,0.6164464,1.4295117,0.920764,0.64783704,1.4900153,3.289414,0.40677889347386853,-0.5379719478651483
2.2941546,0.8402952,4.409185,1.017963,-0.1902633,3.0,1.9664426,0.6164115,1.4297057,0.9207889,0.6478535,1.4904372,3.2890425,0.40680712608504666,-0.537626645629965
