y,loc,scale,df,x,x2
2.2289424,1,3.1170118,3.1122437,0.555254951,0.335027668
3.2664876,1,1.2807496,6.512983,0.181481579,-1.874295336
-0.837229,1,2.8802574,3.0008574,0.502255609,0.029281812
10.848848,3,2.6661983,3.0096152,0.485316259,-0.098056588
-1.2354951,3,2.2758574,3.061012,0.459895758,-0.247006254
3.3115358,2,2.215531,6.2034507,0.792299302,1.789818554
0.79243803,2,1.9864287,8.386069,0.87854499,2.320790707
1.5716821,2,1.3619686,10.273919,0.947047214,2.697020433
1.2916846,2,1.9529506,8.522791,0.883039329,2.35006199
4.0378604,1,2.6067436,3.6113145,0.633245935,0.781866054
2.2815835,1,1.202207,6.277013,0.191670748,-1.810252127
0.6694002,1,0.8435621,4.8769693,0.2661542,-1.370025317
0.44520533,1,1.0121086,5.6844697,0.220792094,-1.638435139
4.4280376,3,2.797855,3.0008187,0.495142342,-0.02861487
2.9535694,3,1.2702472,3.4082325,0.386832062,-0.638930705
-3.6993713,1,2.0798771,10.140013,0.051915627,-2.672080292
3.4654758,1,2.6431117,3.5754056,0.628067239,0.758554996
0.8077115,1,0.82346123,4.405393,0.295477032,-1.18549268
0.5602993,1,3.083232,3.1602168,0.56671968,0.400271027
4.143276,2,1.8722433,8.755849,0.893325792,2.399134988
4.7773666,3,1.7020433,3.2044687,0.422769122,-0.452182232
1.8344316,1,0.884788,5.1155124,0.250489809,-1.454480125
1.28901,1,0.86951613,5.017532,0.255803965,-1.420398508
-4.8241057,1,3.1094093,3.0526888,0.53625209,0.229540497
-0.08887255,1,2.967014,3.0055802,0.511006678,0.074700739
2.5676665,1,3.029901,3.2137156,0.577608415,0.462293897
0.44723988,1,2.2445776,4.3438,0.694994164,1.159223977
1.1598315,2,2.2164223,6.2115793,0.792887108,1.792088044
2.374926,1,1.8366336,8.2996855,0.114384832,-2.302104597
-0.717942,1,1.7055804,7.7817674,0.13148761,-2.186725215
2.4234803,2,2.195022,7.20796,0.834510457,2.051331252
-0.000275493,1,0.89037585,5.1560593,0.248623768,-1.468352617
1.9976778,1,2.0557573,9.446824,0.071289367,-2.539059692
2.688429,3,0.8324495,4.2692494,0.307252789,-1.126609623
-0.2092824,1,0.82349426,4.4056325,0.295397387,-1.185593829
0.074668705,1,0.83142126,4.703391,0.275147303,-1.305140326
0.8208305,1,2.0340521,9.295384,0.078128158,-2.509060415
1.3052144,1,1.583449,7.3590517,0.146035737,-2.087834168
0.248995,1,2.0491874,9.407528,0.073470914,-2.531309521
1.21316,1,0.8569976,4.9503064,0.260459129,-1.396533715
1.9769716,1,2.4109435,3.9126794,0.658088997,0.955342603
3.9118385,3,1.0132163,3.6854591,0.355136113,-0.827924665
2.733728,3,0.8427762,4.179147,0.312020936,-1.085885156
2.4059644,3,1.323416,3.3757513,0.392117518,-0.612985551
0.16774625,1,3.1061745,3.0455918,0.534335908,0.213522706
1.2748551,2,2.185619,4.746802,0.71946897,1.321666328
3.5664306,2,2.0307589,8.22107,0.871925269,2.284966103
1.751293,1,0.93936634,5.410312,0.235546142,-1.552518084
0.89488995,1,1.301404,6.583143,0.178865392,-1.892919234
1.7746403,1,0.8263117,4.6454053,0.279520286,-1.282733572
3.606771,2,2.2222185,6.6775684,0.813091312,1.917698687
3.3068929,2,1.5528998,9.677322,0.92757658,2.584051489
0.38759112,1,0.8482024,4.911092,0.263919542,-1.38242237
-0.94979084,1,2.7555666,3.4578898,0.614665272,0.676675631
4.5811124,2,1.115928,11.160763,0.974422587,2.856704881
1.848956,2,2.1312168,7.7033978,0.853682034,2.168731863
0.1516769,1,1.5596904,7.328285,0.148606265,-2.08045311
4.8310375,1,1.9860507,11.87979,0.001463,-2.979897772
2.093927,3,0.92151004,3.883575,0.338279503,-0.939986726
0.56947774,1,1.5320331,7.259255,0.15172995,-2.063796279
0.8525202,1,1.7857804,8.074542,0.121366784,-2.252674399
3.3268824,3,1.2915529,3.3957345,0.389022202,-0.629074271
-0.28191447,1,2.0342278,11.315948,0.017906706,-2.883738479
0.49140286,2,2.2059538,4.565865,0.710099736,1.251345382
5.0082054,2,2.2240264,6.5125346,0.806694215,1.874175682
0.63354325,1,2.0456486,11.162929,0.022668988,-2.857083856
1.0910255,2,1.5021714,9.814214,0.932743162,2.610404989
0.31667787,1,0.8211623,4.553626,0.286679709,-1.24644538
0.11667037,2,2.19675,7.1840367,0.834095916,2.045491781
3.4719894,2,1.4980271,9.848469,0.933117274,2.616957857
2.139842,2,2.172514,7.38851,0.843683008,2.094877188
-1.2095933,1,3.1067889,3.0489218,0.535049772,0.221183012
0.30442226,1,1.7274358,7.8305607,0.128914106,-2.197853629
2.9516683,2,2.1267726,7.7217164,0.854794145,2.172951084
2.4252734,3,0.96583796,3.7760751,0.34714606,-0.88095128
1.7646532,1,1.1868423,6.226111,0.193776294,-1.796137791
0.80231404,3,1.484528,3.290851,0.406294782,-0.539306154
-0.95136404,2,1.0042313,11.616828,0.988931314,2.935443332
1.8937733,2,1.2620239,10.624415,0.957652401,2.761234418
3.6112382,3,0.8917773,3.9611619,0.33040246,-0.98038862
2.8287475,3,1.5635839,3.2595375,0.412668124,-0.509448143
11.757391,2,2.193743,4.6607957,0.714714637,1.288718629
-0.39983892,1,2.063623,10.833229,0.031196621,-2.798790563
-2.5156808,1,3.0872543,3.155583,0.565738745,0.394439848
-0.005442619,2,2.0814307,8.001836,0.863353352,2.236478548
2.739247,1,2.0734231,9.918432,0.059872897,-2.630291355
-0.5538951,1,2.850243,3.3640652,0.604239063,0.603378199
-0.32984042,2,2.1790118,4.82959,0.723602733,1.352623393
0.5470785,1,1.3005761,6.5667386,0.179034075,-1.888581076
-1.9142237,2,2.176401,4.875591,0.726081588,1.369522093
3.348819,1,2.027281,11.394896,0.015175888,-2.897394692
5.899375,1,2.2963066,4.161663,0.680902999,1.077804779
-0.4795804,1,1.9698559,8.944593,0.092720481,-2.438153729
1.980271,2,2.2051375,7.079595,0.830136438,2.019800716
2.871857,3,0.9863472,3.7285314,0.35053932,-0.853540474
-1.8074412,1,1.787928,8.082893,0.121084426,-2.2545273
4.405905,2,2.176906,5.5570135,0.75962108,1.599066467
0.4632882,2,2.2091546,7.020925,0.828371974,2.005224482
1.4004816,2,2.1718154,7.391769,0.843955824,2.095654762
1.5805693,3,0.8467976,4.1526384,0.314049398,-1.073610083
1.7217544,1,2.0063825,11.620471,0.007729815,-2.936063836
-1.9494848,1,2.6808846,3.5306063,0.623952952,0.728427221
6.0447125,1,2.8701978,3.0004983,0.501324266,0.022322979
2.2556474,2,0.9954838,11.662407,0.990147898,2.943196791
0.48183393,1,3.0970526,3.1438365,0.563664593,0.379257731
0.58595,1,0.9678203,5.5009046,0.22955539,-1.581424784
-0.72650826,1,2.9786656,3.0070295,0.512364615,0.083842901
1.3243405,1,3.124499,3.0655546,0.542318195,0.256036178
2.435748,1,1.0025198,5.6322412,0.222702848,-1.622418317
0.9285333,1,2.0545826,9.438651,0.071701589,-2.537449809
2.8644533,1,3.0385191,3.2061555,0.575806762,0.454043493
-0.48505223,1,1.0999864,5.9916577,0.206095727,-1.72964096
3.9918442,2,2.1875546,4.727896,0.718649259,1.314494721
0.16025633,1,0.9262909,5.3737884,0.238439318,-1.540710323
-1.0235763,1,3.1231449,3.1001654,0.552644976,0.316489012
2.792598,3,1.500745,3.2853608,0.407675713,-0.534191665
8.088096,1,3.0981977,3.0381315,0.531667971,0.195272622
2.3514457,1,2.8193748,3.392447,0.60786178,0.626455873
-0.30635285,1,1.566457,7.3386493,0.147868141,-2.08294243
1.4564135,1,2.853509,3.3615193,0.603781753,0.601264801
1.4054763,1,1.9402196,8.819362,0.098057946,-2.412335238
1.2894031,1,0.9562643,5.4409847,0.232137184,-1.56236514
4.1933026,1,1.2441308,6.4132795,0.186096509,-1.847506298
1.5704032,3,1.2013556,3.4666872,0.379749826,-0.683145057
1.1206133,1,0.8212711,4.4861894,0.290746137,-1.219093582
3.4648325,1,2.9874938,3.25127,0.584641109,0.501268362
1.8850473,2,2.1885324,7.2649817,0.837737115,2.065183195
3.4128869,2,2.1657238,5.1585064,0.739268498,1.469185632
3.1108317,2,1.477735,9.931532,0.935131192,2.632780299
1.2751309,1,2.0616083,10.874717,0.030093633,-2.806192633
2.885822,1,1.2282877,6.350181,0.18823743,-1.830349985
4.5623755,1,2.0798614,10.170274,0.051193533,-2.677736644
0.8810966,3,1.660156,3.2209277,0.419829729,-0.470029402
2.8964353,1,1.1151568,6.02535,0.203888368,-1.739353328
1.1290631,1,0.8284424,4.6679635,0.277654808,-1.291496572
-0.7297361,1,3.122145,3.0776532,0.544767202,0.278663337
0.17944121,1,2.0697188,9.775696,0.063290692,-2.603016671
6.0875816,3,1.395582,3.3352919,0.398756802,-0.579044016
1.5369163,2,1.910101,8.647466,0.888657538,2.376439656
5.7192807,3,2.8287644,3.000004,0.497676851,-0.002036413
0.023664296,1,0.8281076,4.6605177,0.278068834,-1.28861074
-0.7084706,1,2.0728219,9.88543,0.060596077,-2.624010415
1.3395092,1,2.9148104,3.3149636,0.59469625,0.561216072
-0.4533546,1,2.2970948,4.1615157,0.680243428,1.077736382
1.4791126,1,0.82098323,4.539678,0.287584796,-1.240837735
1.4143962,2,2.1741455,5.4724426,0.755708141,1.572400205
-2.7454534,1,2.4039536,3.9235568,0.659439263,0.961018616
2.634844,3,2.646267,3.0112102,0.483904793,-0.105878563
4.5311255,2,1.8693753,8.76422,0.893669302,2.400878992
-0.33391738,1,2.0282965,9.25532,0.079727307,-2.501063781
0.81297845,1,2.9548264,3.0041502,0.509627959,0.064421729
1.8409467,1,2.985937,3.252542,0.584904266,0.502535475
0.009598076,1,0.9445098,5.417209,0.234513303,-1.554737688
-2.1895084,1,3.1228657,3.0760908,0.544553495,0.275845823
0.14140844,2,1.7908105,9.004439,0.902648908,2.450395688
1.453378,1,1.8268127,8.286255,0.11563778,-2.299185696
1.3536689,1,0.8263818,4.346916,0.298820415,-1.160567279
0.29216027,1,2.9660077,3.0054653,0.510891905,0.073926814
1.3616877,1,0.82330126,4.4128523,0.294852234,-1.188634595
3.2743156,3,1.1272701,3.5387485,0.371165407,-0.733994927
4.4448247,3,2.5306957,3.022156,0.476015467,-0.148848581
1.5211856,2,1.0425733,11.457559,0.983723909,2.908188136
0.7767198,1,2.9674249,3.0057118,0.511062099,0.075575743
1.7367784,3,2.169179,3.0828211,0.453346137,-0.287786448
4.1868653,3,1.4330604,3.3159251,0.402010761,-0.562072228
3.2183316,2,2.1957476,5.88945,0.776146029,1.699838296
0.47509074,1,1.0335044,5.817738,0.216574132,-1.678612
0.5254004,2,1.7205502,9.215185,0.910234726,2.493027286
1.4840233,1,2.5004652,3.7574463,0.64620935,0.870313839
0.5456219,1,0.99143386,5.6049976,0.22470657,-1.614000445
1.3814533,1,0.83200103,4.7094216,0.274711382,-1.30744853
2.3788662,2,1.0142418,11.5397835,0.987591236,2.922290811
1.5859258,1,3.1237042,3.0963745,0.551314769,0.310442324
0.36798596,1,2.844649,3.36886,0.604948834,0.607338442
3.1888614,2,2.2244146,6.4597254,0.804797823,1.8600337
-0.5530269,1,2.554149,3.6865358,0.638748268,0.828574542
1.7531147,2,2.1891744,4.6998115,0.716429058,1.303768087
-1.3275633,1,2.0557258,9.451835,0.071255553,-2.540046135
2.0019226,2,1.8507961,8.818586,0.895866391,2.412174672
0.40473735,2,2.1739492,5.476454,0.755792826,1.573675174
0.12686968,2,2.2109182,6.9939823,0.8273444,1.998495023
2.6135864,2,2.2074475,7.0463963,0.829112635,2.011565582
1.2699003,2,0.9746803,11.810999,0.993057662,2.968332681
0.06651473,1,1.878942,8.470822,0.108281578,-2.338978832
3.3192253,2,2.136899,7.6641235,0.852449545,2.159658158
-14.125295,1,3.0733123,3.1711502,0.569003731,0.41370309
0.8581931,1,1.7206727,7.813554,0.129721923,-2.193981246
1.2236998,2,2.163823,5.2064238,0.740950395,1.485403525
3.6008253,3,0.82998073,4.2921968,0.30390934,-1.136748417
1.6539845,1,2.7598794,3.4540553,0.614103517,0.673836342
0.63624215,1,1.6184199,7.479939,0.141923596,-2.116586687
4.719801,3,1.0862428,3.5805893,0.365719126,-0.76196416
1.6184113,1,3.1245103,3.0859485,0.547928611,0.293169507
0.7403796,1,1.6432084,7.570997,0.13896764,-2.137989111
0.7894943,2,1.5636146,9.62977,0.926527222,2.57483405
2.7873645,1,2.9740305,3.0064964,0.511824957,0.080601093
0.82421184,1,1.2439916,6.4127026,0.186115301,-1.847350154
-0.70587015,2,1.8996428,8.660118,0.89005017,2.379100355
0.45315397,1,1.9067296,8.614124,0.103884232,-2.369414294
2.504973,2,2.1690423,5.0138283,0.732394132,1.419094115
4.2682066,2,2.1689377,7.413245,0.844821,2.10077255
-0.014867187,1,1.2402506,6.386904,0.186673215,-1.840354309
0.24149072,2,2.0879152,7.9674087,0.862183264,2.228768383
5.9130597,1,2.0272484,9.248702,0.08000652,-2.499740331
1.7262391,1,0.8643891,4.9687448,0.25799879,-1.403119735
1.3446172,1,1.6730226,7.6942744,0.135325557,-2.166627466
1.119699,1,0.84987384,4.916283,0.263281036,-1.384298853
3.1885762,3,0.9208295,3.8864272,0.338170149,-0.941502574
1.0693256,1,2.2973735,4.1606855,0.680186141,1.077351087
-0.15022564,2,2.0899932,7.962982,0.861730341,2.227775162
1.4948404,1,2.252057,4.3143387,0.691138036,1.146446117
3.2381606,3,2.1124177,3.0935104,0.449757365,-0.305794682
2.5411448,2,2.014448,8.314066,0.87423389,2.30522588
1.6672231,3,2.7270713,3.0050821,0.489732519,-0.071289562
-0.42872477,2,2.1980093,4.627154,0.713269363,1.275599348
3.3489654,1,2.2746923,4.2286873,0.686313823,1.108461653
0.73554325,1,3.1245902,3.0886025,0.54882756,0.297661681
0.6777108,1,2.0781734,10.41324,0.044307256,-2.722726662
1.5515047,2,2.087191,7.9770074,0.862255612,2.230920701
5.9010286,2,2.1648726,5.2979994,0.745584594,1.515915422
1.1222103,1,3.0170267,3.0124016,0.517161687,0.111361855
2.855062,2,0.97382563,11.8309145,0.993161815,2.971685463
3.6147983,1,2.2896242,4.181296,0.682523766,1.086874319
0.623749,1,1.006746,5.65365,0.221867131,-1.629002773
1.6992238,3,2.1884644,3.0778372,0.454491502,-0.278993283
2.750146,1,1.939945,8.798016,0.098204068,-2.407906878
-0.13011622,2,2.2237775,6.51069,0.806485758,1.873683602
-2.574232,1,3.046855,3.198877,0.573774114,0.445956493
1.8167855,3,2.6784556,3.0087562,0.486198617,-0.093574202
2.7424712,3,2.6452281,3.0115952,0.483851412,-0.107681677
1.0311877,3,2.4910042,3.0247803,0.473293378,-0.157417176
3.2621584,3,0.9439999,3.8272173,0.343054361,-0.909514831
3.4142137,1,2.7857316,3.4241576,0.611781078,0.651273845
1.1938008,1,1.0971555,5.985745,0.206510533,-1.727930798
6.621702,2,2.1038427,7.882674,0.859145884,2.20967743
5.6513033,2,2.1644228,5.1984587,0.740785602,1.482720018
3.466707,2,2.1958423,5.880644,0.775909391,1.697246016
0.5353536,1,1.2759653,6.506671,0.182044794,-1.872610778
2.141988,1,1.9901581,9.0499325,0.088626118,-2.459661089
3.3439775,3,0.8505502,4.1334653,0.316119091,-1.064643269
-0.011127472,1,3.1054661,3.043776,0.533885982,0.209227211
1.3913177,3,2.4418612,3.033206,0.470242092,-0.182224999
2.5353017,2,0.9799914,11.77664,0.992300644,2.962539496
3.1734471,2,2.0733922,8.036637,0.864832761,2.244245429
1.3128061,2,1.0379777,11.463353,0.984351434,2.909184206
1.7466432,1,3.0282702,3.014624,0.518735531,0.120930378
2.5892005,3,0.953045,3.8087988,0.344927279,-0.899332412
-0.4513625,1,1.049697,5.8589253,0.213919933,-1.690835722
3.6089742,3,2.7025135,3.0068338,0.487929175,-0.082666389
2.5585036,1,0.8313585,4.7024517,0.275203386,-1.304780354
1.5253007,2,2.1854439,5.613915,0.764235636,1.616760571
0.024292946,2,2.2181556,6.8112273,0.817595002,1.952236487
-2.7957296,1,1.9266626,8.744468,0.100435842,-2.396761903
-2.257299,2,2.1273806,7.7159038,0.85469365,2.171613193
0.14404458,1,2.3223205,4.0940247,0.674732957,1.045956386
2.71913,3,1.06463,3.612718,0.362912221,-0.78276319
4.54797,3,2.5031273,3.0240142,0.474124303,-0.154965519
5.423156,3,0.8276754,4.3216534,0.301678773,-1.149631915
2.4550023,2,1.7352271,9.160217,0.908709882,2.481978488
0.32561773,1,2.0463316,11.161908,0.023083124,-2.856905265
1.0049201,1,0.8897961,5.153102,0.248798004,-1.467345189
1.8961732,2,2.2230964,6.5372453,0.807201086,1.880756572
1.7662592,1,0.8233674,4.417044,0.294306946,-1.190396737
-1.0604863,1,2.4996402,3.7578523,0.646413917,0.87054709
0.27738136,1,1.9689575,8.941438,0.092886537,-2.437506372
0.8024659,2,2.2269204,6.3904243,0.803367292,1.841310465
3.855719,3,2.5279615,3.02217,0.47581722,-0.148896475
1.4496028,1,2.0745094,10.567697,0.03911935,-2.7509446
-1.4354618,2,2.1998153,7.149027,0.83262635,2.036916011
0.54651856,2,2.1402433,7.6474643,0.85158667,2.155797829
1.7289162,1,1.7011036,7.764868,0.132038987,-2.182857709
0.691658,1,2.4251301,3.890991,0.655463406,0.943923194
1.833263,1,2.0162067,9.193022,0.08274209,-2.488578271
2.5529451,2,2.1689086,5.05527,0.734868261,1.433621319
-2.6526852,1,2.638268,3.579772,0.628787644,0.761427541
0.35550845,2,2.018549,8.28379,0.873709627,2.298649565
5.857912,3,1.45637,3.3040721,0.403966063,-0.551427392
2.2058284,3,2.2214496,3.0681932,0.456382375,-0.261138385
2.768997,3,1.0504564,3.6290095,0.360789001,-0.793101108
2.1778197,2,1.1743704,10.927601,0.96750106,2.815599488
6.6200013,1,1.5185934,7.2134666,0.153298227,-2.052673031
0.3253286,1,0.82111335,4.555844,0.286598777,-1.247334748
1.0994595,1,0.8258764,4.6415052,0.279894553,-1.281212408
0.40206647,2,2.1865697,5.6290727,0.76509071,1.621441587
2.9417953,3,0.82762873,4.323308,0.301171262,-1.150351278
3.6235802,1,2.0260003,11.420029,0.014787744,-2.901728594
-0.34295583,1,2.8597412,3.3565142,0.602932197,0.59708809
3.2719064,3,1.9630649,3.1286843,0.440327877,-0.358725867
2.2608507,2,2.203874,5.989008,0.781743006,1.728874827
1.1863415,1,2.7067158,3.5053542,0.620650826,0.71088275
2.8226643,3,1.3191779,3.3798969,0.391763583,-0.616357738
1.8493128,1,1.7468982,7.8889585,0.126529654,-2.211098917
3.2069535,2,2.1958022,4.6446724,0.714061049,1.282447727
5.001726,2,1.7196864,9.226313,0.9103008,2.495258105
1.7347797,1,0.8697385,5.018504,0.255729027,-1.420740737
3.88961,3,2.5319684,3.0216222,0.476076315,-0.147044867
1.6509502,1,1.9462874,8.838068,0.097038159,-2.416209469
0.9851256,1,3.0139472,3.2276735,0.580546319,0.477151473
1.3946102,2,2.0907404,7.9608717,0.861571528,2.227301482
4.724926,1,3.1195247,3.0582023,0.539470342,0.24125146
0.88138604,2,2.178646,4.837838,0.724125291,1.355668914
0.396734,1,2.3788154,3.9653285,0.664482469,0.982511341
1.7884254,1,0.8211085,4.488808,0.290716469,-1.220167237
2.2380888,3,1.3138293,3.3835905,0.391262569,-0.619346753
2.451446,3,2.8402016,3.0000126,0.49865768,0.00354685
3.5324209,2,2.1384735,7.658181,0.852014971,2.158281987
2.3390965,3,1.6702601,3.2151282,0.420481413,-0.463819182
-1.0231664,1,2.9427843,3.288221,0.591513775,0.536861967
2.567824,1,1.9002604,8.578695,0.104939101,-2.361926272
-1.8181987,1,1.9197813,8.703198,0.101627011,-2.388137011
2.6886234,3,1.0529463,3.6275609,0.361217882,-0.792187329
-2.2304657,1,2.407567,3.9180248,0.65872291,0.958136071
0.15764284,1,1.3463125,6.6784863,0.173556728,-1.917938058
3.2451775,1,3.043872,3.2018588,0.574299807,0.449286864
0.89554554,1,0.95342183,5.4371653,0.232686379,-1.561142358
0.68315864,1,1.0636404,5.9015017,0.211648436,-1.703379469
1.6855813,1,2.9592633,3.0050988,0.510168601,0.071406223
-0.5319295,2,2.1838415,4.7592697,0.71966388,1.326374687
-0.048804283,2,2.1330688,7.6842995,0.853385607,2.16432421
3.273322,1,1.1414144,6.08011,0.200191039,-1.755024264
1.4354519,2,2.2220962,6.5998106,0.809290341,1.897316704
1.594998,1,2.069046,10.731154,0.035164636,-2.780495361
0.5067761,1,2.0722666,10.63907,0.037349233,-2.763886704
-0.5473423,2,1.8790338,8.729418,0.89253571,2.39362023
1.6673648,3,1.256919,3.419418,0.385531531,-0.64762504
-1.3831642,2,2.1927402,5.833934,0.773515083,1.683429119
0.63694715,2,1.8899759,8.684155,0.891261525,2.384146729
3.650988,1,2.4290733,3.8866932,0.654565659,0.941643888
4.4842453,3,1.1172444,3.5439653,0.369726255,-0.737540115
4.5113745,3,2.1116567,3.0945594,0.449749686,-0.307505366
1.1893463,3,2.715204,3.0059514,0.488859719,-0.077145422
3.5382457,2,1.3004665,10.473482,0.953536067,2.733767078
2.6833797,1,0.9922875,5.607522,0.224547037,-1.614782391
-1.6848233,1,2.3088307,4.132568,0.676920271,1.064221662
0.7552508,1,1.1192826,6.0323153,0.203308976,-1.741354469
-0.48311687,1,2.0512817,11.070579,0.02513248,-2.840876378
4.888459,3,1.9887007,3.12457,0.442064749,-0.352944586
-0.016758084,1,2.0749521,9.933293,0.058881783,-2.633114793
0.504778,1,3.0916445,3.0338657,0.529920007,0.18402627
1.6204703,2,2.2121053,6.9742503,0.826119342,1.993552237
1.9806111,1,0.9849503,5.5671797,0.226082106,-1.602242009
1.6240773,2,1.1188239,11.157267,0.974059212,2.856092892
0.027218223,1,2.075725,9.96803,0.057958432,-2.639702649
2.153769,3,1.6223277,3.2372525,0.417139003,-0.487085652
0.41496557,1,2.7762523,3.4351058,0.612617496,0.659625414
-1.2179213,2,2.160846,7.482592,0.846856754,2.117213302
2.988554,3,0.85642797,4.105024,0.31886674,-1.051201127
4.669485,3,2.701309,3.0068781,0.487838471,-0.082934913
-0.5373223,2,2.21887,6.2670264,0.795604589,1.807491737
-0.3658166,1,3.0196385,3.0128896,0.517519462,0.113532784
1.9045845,2,2.2207243,6.7207475,0.814283744,1.928923904
-0.008277655,1,3.020442,3.2229168,0.579003682,0.472140604
1.3927035,1,0.85967654,4.9550476,0.259584407,-1.398230253
-2.2682652,2,2.2181306,4.480554,0.704391801,1.216780223
3.3413014,3,1.7777487,3.1803436,0.428061009,-0.42466883
4.0375943,2,2.1262493,7.725847,0.854893261,2.173901257
2.4427207,2,2.1724641,5.4154034,0.753004443,1.554156839
5.1768384,3,2.6360343,3.0124924,0.483214834,-0.111769619
1.2748231,1,2.0711691,9.849438,0.061807573,-2.617143048
2.237769,1,2.9977925,3.2414865,0.583305614,0.491412881
2.2656302,2,2.1845675,5.6107335,0.763856596,1.615776374
1.335679,2,2.1890714,7.2587333,0.837582174,2.063669879
1.9003085,2,2.196767,4.6364255,0.713634092,1.279228511
1.6219338,2,1.7439538,9.132457,0.907782958,2.476379753
0.047355056,1,2.2349002,4.3890653,0.698716078,1.17858621
0.963265,1,0.8413247,4.86287,0.267233544,-1.364869957
1.1017594,1,2.8293152,3.381446,0.606986052,0.617612983
4.886686,3,1.6876546,3.2114832,0.421820186,-0.459872943
6.7290554,3,2.6892538,3.0081036,0.486987364,-0.090020586
5.229417,2,2.1934707,5.840768,0.773952316,1.685457817
0.051123977,1,2.290687,4.1785374,0.682158355,1.085604581
-0.2839378,1,1.7866945,8.080308,0.121237403,-2.253953832
3.952354,3,1.0827428,3.5844002,0.365231595,-0.764460748
1.9833692,1,1.5403985,7.286826,0.150757896,-2.070465204
0.7555716,2,1.4178953,10.136745,0.941195404,2.671468801
1.7961888,2,0.98410714,11.739623,0.991731913,2.956285272
3.0062969,3,0.8543513,4.120755,0.318434781,-1.058657187
1.1629899,1,0.94653153,5.4200444,0.234110526,-1.555649121
2.6753938,3,1.1149516,3.5455282,0.369404152,-0.738598839
-0.45457315,1,2.0573924,10.9566145,0.027934048,-2.820747141
5.408022,2,1.9033453,8.655917,0.889558723,2.378217265
-1.5683846,1,2.078598,10.351064,0.047021068,-2.71128456
0.6310084,1,0.8274068,4.329835,0.299899405,-1.153184625
0.55609727,1,1.5490849,7.3034225,0.149797839,-2.074469185
4.5070324,2,1.9984484,8.360287,0.876704682,2.315229226
1.3092697,2,2.19911,7.156778,0.833023988,2.038817745
1.0789176,1,1.9213649,8.7067995,0.101382543,-2.388890773
0.089835584,1,0.84724706,4.908055,0.264290614,-1.38132362
3.4613802,2,2.1630802,5.2397,0.742274912,1.496562634
2.872644,2,2.1476972,7.5981045,0.849777488,2.1443191
3.8607745,1,1.1484118,6.1064415,0.199158157,-1.762510064
2.518919,2,1.0062099,11.6081295,0.988656287,2.933961407
2.2295356,2,1.2987981,10.489621,0.953697119,2.736717196
4.214095,2,1.4426572,10.07796,0.938626439,2.660443634
1.1916053,1,0.8702257,5.0219016,0.255545749,-1.421935849
1.274542,2,2.195039,4.6514683,0.714426894,1.28509465
3.6064172,1,3.0025282,3.00897,0.51514265,0.094709881
0.59754133,1,1.8619374,8.408908,0.110752034,-2.325705986
3.1806247,2,2.2054942,4.56892,0.710219566,1.252565505
2.5441706,2,2.222213,6.674054,0.812903378,1.916782214
1.9146833,2,2.1904833,5.6807075,0.767995838,1.637286612
5.7935085,2,2.1684875,5.0637975,0.73519177,1.43659228
2.689761,3,1.1092278,3.5579476,0.368874842,-0.746958911
1.8797848,1,2.0610116,10.878073,0.029608873,-2.806790407
-1.4189231,1,2.0175722,11.50132,0.011599166,-2.915702329
-0.7497165,1,2.3864162,3.9493852,0.663301205,0.974363949
3.5723376,1,3.0742898,3.026031,0.526160144,0.16134129
3.0269985,2,2.1730351,4.920548,0.727857244,1.385838424
4.262491,3,2.3532646,3.0454912,0.464595177,-0.213286672
0.08270007,1,0.8215632,4.457401,0.292721012,-1.207228634
5.2525535,2,0.988489,11.694939,0.991137638,2.94871818
1.5383857,1,2.7641156,3.4491673,0.61371126,0.670199434
1.5286849,1,1.7535627,7.913788,0.125685292,-2.21670651
1.9474901,1,0.9082163,5.2347064,0.243666375,-1.494893455
2.2986658,3,2.6687524,3.0094867,0.485503098,-0.097399037
0.44926763,1,2.0787883,10.067646,0.054336997,-2.658504482
1.235865,1,1.0231559,5.7584186,0.218548483,-1.660848797
-0.08989763,2,2.2284553,4.422585,0.70112225,1.192721642
0.46480137,1,2.0074174,9.130387,0.084904163,-2.475961961
2.804895,3,2.2876742,3.0563545,0.460501261,-0.237391081
1.607012,1,0.92710805,5.3767715,0.238247563,-1.541678188
-0.08313882,1,2.5236285,3.7265704,0.642857514,0.852390938
0.054750443,2,2.1765628,5.489202,0.757099567,1.577720536
3.233121,3,1.6835419,3.211968,0.421491288,-0.460399764
0.88016665,2,1.5805376,9.601323,0.92476071,2.569304058
1.2473272,2,1.1749845,10.920799,0.967436603,2.814391537
2.7268295,2,1.4625033,9.984493,0.936666499,2.642819187
-0.66879344,1,2.0760636,10.514516,0.040970599,-2.741261778
4.0264826,1,1.9945837,9.07454,0.087677423,-2.464658236
1.698595,1,0.83134764,4.702381,0.2752104,-1.304753333
-0.172984,1,3.122676,3.0724902,0.543563124,0.269240079
0.892705,1,1.8000844,8.1165,0.119532592,-2.261968201
1.7936361,1,1.8992559,8.574324,0.105096419,-2.361000471
-0.7072232,1,1.9191788,8.696257,0.101746051,-2.386683193
1.6657568,2,1.9411536,8.553764,0.884646322,2.356642526
3.5140142,1,2.5990222,3.619446,0.634332621,0.787048908
-0.36421847,2,2.2014222,7.127427,0.832068164,2.031607021
2.0091927,1,0.8221038,4.464999,0.291497526,-1.21037148
2.4994297,3,1.2325162,3.4478762,0.38332119,-0.669235609
